/Users/irene/Downloads/exam/exam2014/AAl_10_2.txt	65	aver	4.73	32.55	24.45	33.5	25.3	26.55	9.125	2.909	1.103	0.241	0.069	0.241	0.219	0.062	0.219	0.312	2.636	2.091	2.455	0.182	1.364	0.091	0.182	2.545	9.36	
/Users/irene/Downloads/exam/exam2014/AAl_16_2.txt	55	aver	4.62	27.21	22.22	27.75	23.0	21.69	9.097	2.385	1.033	0.133	0.033	0.233	0.129	0.032	0.226	0.29	2.308	1.769	2.154	0.385	1.231	0.0	0.077	2.308	6.54	
/Users/irene/Downloads/exam/exam2014/AAl_19_2.txt	60	aver	5.67	27.68	20.2	26.91	20.91	22.83	10.148	2.25	1.0	0.296	0.111	0.185	0.296	0.111	0.185	0.407	2.25	1.917	2.583	0.583	1.083	0.083	0.167	2.333	7.42	
/Users/irene/Downloads/exam/exam2014/AAl_20_2.txt	60	aver	5.25	27.64	22.32	27.73	22.0	20.25	7.839	2.583	1.0	0.065	0.032	0.258	0.065	0.032	0.258	0.097	2.583	1.583	2.583	0.167	1.25	0.0	0.0	2.5	4	
/Users/irene/Downloads/exam/exam2014/AAl_22_2.txt	55	aver	5.11	24.91	19.14	25.06	18.94	20.06	10.314	1.944	1.0	0.2	0.086	0.2	0.2	0.086	0.2	0.257	1.944	1.944	2.333	0.333	1.056	0.0	0.111	2.556	6.72	
/Users/irene/Downloads/exam/exam2014/AAl_23_2.txt	60	aver	4.54	23.68	18.41	23.33	18.0	19.38	10.08	1.923	1.042	0.083	0.083	0.292	0.08	0.08	0.28	0.36	1.846	1.154	2.077	0.462	0.923	0.0	0.308	1.692	8.15	
/Users/irene/Downloads/exam/exam2014/AAl_24_2.txt	65	aver	4.88	21.69	16.51	20.31	15.12	17.94	10.517	1.706	1.036	0.107	0.036	0.321	0.103	0.034	0.31	0.241	1.647	1.529	2.176	0.235	0.824	0.0	0.118	1.824	7.35	
/Users/irene/Downloads/exam/exam2014/AAl_27_2.txt	70	best	4.12	22.65	16.88	23.0	16.94	17.47	8.486	2.059	1.0	0.086	0.114	0.2	0.086	0.114	0.2	0.314	2.059	1.235	2.0	0.118	1.235	0.0	0.059	1.824	6.12	
/Users/irene/Downloads/exam/exam2014/AAl_31_2.txt	65	aver	4.87	22.27	17.24	22.64	17.57	18.67	8.75	2.133	1.032	0.097	0.0	0.323	0.094	0.0	0.312	0.281	2.067	1.133	2.2	0.533	1.067	0.0	0.2	1.933	6.6	
/Users/irene/Downloads/exam/exam2014/AAl_33_2.txt	60	aver	5.14	26.45	20.67	25.62	20.08	20.14	10.444	1.929	1.0	0.148	0.111	0.148	0.148	0.111	0.148	0.444	1.929	2.286	2.5	0.714	0.929	0.0	0.143	1.786	6.36	
/Users/irene/Downloads/exam/exam2014/AAl_34_2.txt	60	aver	4.43	20.27	15.05	20.31	14.85	16.36	8.808	1.857	1.0	0.154	0.077	0.269	0.154	0.077	0.269	0.346	1.857	1.286	2.071	0.286	0.429	0.0	0.071	1.714	5.93	
/Users/irene/Downloads/exam/exam2014/AAl_3_2.txt	60	aver	4.12	25.86	20.67	24.06	18.5	17.53	9.03	1.941	1.0	0.273	0.03	0.121	0.273	0.03	0.121	0.121	1.941	1.706	2.294	0.294	1.0	0.059	0.235	1.647	4.59	
/Users/irene/Downloads/exam/exam2014/AAl_6_2.txt	60	aver	3.61	15.3	11.29	15.64	11.59	12.91	8.735	1.478	1.062	0.156	0.062	0.062	0.147	0.059	0.059	0.265	1.391	1.652	1.609	0.13	0.609	0.0	0.087	1.261	4.61	
/Users/irene/Downloads/exam/exam2014/AAl_8_2.txt	55	aver	5.45	29.62	23.4	30.9	25.0	24.18	10.64	2.273	1.042	0.125	0.125	0.458	0.12	0.12	0.44	0.36	2.182	1.818	3.0	0.273	1.364	0.0	0.182	2.545	7	
/Users/irene/Downloads/exam/exam2014/AAl_9_2.txt	55	aver	5.11	27.49	21.58	28.22	22.17	21.74	9.833	2.211	1.0	0.286	0.143	0.262	0.286	0.143	0.262	0.19	2.211	2.053	3.316	0.263	0.895	0.053	0.105	2.105	8	
/Users/irene/Downloads/exam/exam2014/ADe_11_2.txt	65	aver	5.83	23.77	17.5	24.73	18.36	21.25	9.444	2.25	1.0	0.185	0.148	0.148	0.185	0.148	0.148	0.37	2.25	1.667	2.75	0.333	1.167	0.083	0.25	2.583	5.17	
/Users/irene/Downloads/exam/exam2014/ADe_13_2.txt	60	aver	4.93	29.29	22.55	28.0	22.23	23.64	12.259	1.929	1.038	0.269	0.038	0.346	0.259	0.037	0.333	0.185	1.857	1.714	3.071	0.714	1.857	0.071	0.5	2.857	8	
/Users/irene/Downloads/exam/exam2014/ADe_15_2.txt	65	aver	4.79	21.96	16.82	22.23	16.31	18.07	9.036	2.0	1.037	0.259	0.185	0.222	0.25	0.179	0.214	0.107	1.929	1.214	1.571	0.429	1.071	0.0	0.286	2.571	3.5	
/Users/irene/Downloads/exam/exam2014/ADe_16_2.txt	65	aver	4.53	19.62	14.5	19.81	14.5	17.59	10.31	1.706	1.0	0.172	0.103	0.103	0.172	0.103	0.103	0.172	1.706	1.353	2.059	0.824	0.647	0.118	0.118	2.235	4.29	
/Users/irene/Downloads/exam/exam2014/ADe_3_2.txt	60	aver	6.93	32.35	24.37	33.23	24.54	27.64	10.75	2.571	1.0	0.25	0.111	0.278	0.25	0.111	0.278	0.194	2.571	1.786	3.643	0.571	1.429	0.143	0.357	3.286	6.5	
/Users/irene/Downloads/exam/exam2014/ADe_9_2.txt	60	aver	3.69	18.37	13.72	18.07	14.2	14.62	9.75	1.5	1.0	0.083	0.0	0.125	0.083	0.0	0.125	0.125	1.5	0.75	1.688	0.688	0.812	0.0	0.125	1.375	5	
/Users/irene/Downloads/exam/exam2014/AEr_5_2.txt	60	aver	5.3	30.51	23.82	29.67	23.67	25.4	9.769	2.6	1.083	0.125	0.083	0.167	0.115	0.077	0.154	0.615	2.4	1.8	2.8	0.6	1.5	0.0	0.3	2.3	6.1	
/Users/irene/Downloads/exam/exam2014/ASt_14_2.txt	65	aver	3.74	18.5	13.85	18.67	14.11	15.11	8.969	1.684	1.0	0.156	0.031	0.156	0.156	0.031	0.156	0.156	1.684	1.526	1.579	0.158	1.158	0.0	0.158	1.632	5.37	
/Users/irene/Downloads/exam/exam2014/ASt_21_2.txt	70	best	5.55	29.62	21.71	26.8	18.8	24.64	8.469	2.909	1.067	0.133	0.267	0.267	0.125	0.25	0.25	0.062	2.727	2.364	3.909	0.182	1.0	0.273	0.091	2.909	4.73	
/Users/irene/Downloads/exam/exam2014/ASt_25_2.txt	65	aver	4.62	20.72	16.02	20.27	15.93	16.12	8.323	1.938	1.0	0.065	0.258	0.194	0.065	0.258	0.194	0.226	1.938	1.875	2.0	0.188	0.188	0.188	0.0	1.875	3.56	
/Users/irene/Downloads/exam/exam2014/ASt_26_2.txt	55	aver	3.71	18.57	14.0	17.67	12.33	13.86	8.083	1.714	1.0	0.0	0.083	0.25	0.0	0.083	0.25	0.25	1.714	2.143	1.571	0.286	0.429	0.0	0.0	1.714	4.43	
/Users/irene/Downloads/exam/exam2014/ASt_28_2.txt	55	aver	5.6	24.58	18.98	22.89	17.22	21.6	8.308	2.6	1.0	0.0	0.192	0.308	0.0	0.192	0.308	0.154	2.6	2.8	3.0	0.7	0.8	0.1	0.0	2.6	6.7	
/Users/irene/Downloads/exam/exam2014/ASt_2_2.txt	60	aver	5.5	24.38	17.62	25.0	18.45	20.25	11.045	1.833	1.0	0.273	0.045	0.227	0.273	0.045	0.227	0.136	1.833	2.417	3.0	0.333	1.167	0.083	0.083	2.083	5.08	
/Users/irene/Downloads/exam/exam2014/ASt_30_2.txt	55	aver	5.11	34.75	28.19	34.75	28.0	27.78	6.757	4.111	1.0	0.108	0.108	0.162	0.108	0.108	0.162	0.27	4.111	2.0	2.889	0.333	0.889	0.0	0.0	2.889	6	
/Users/irene/Downloads/exam/exam2014/ASt_33_2.txt	55	aver	3.84	20.51	15.81	20.38	16.25	15.72	7.018	2.24	1.0	0.071	0.071	0.214	0.071	0.071	0.214	0.143	2.24	1.24	1.52	0.24	0.6	0.08	0.04	2.04	5.72	
/Users/irene/Downloads/exam/exam2014/ASt_36_2.txt	60	aver	5.44	26.0	20.83	26.12	20.5	21.11	8.261	2.556	1.0	0.043	0.13	0.304	0.043	0.13	0.304	0.174	2.556	1.444	2.0	0.667	0.778	0.0	0.111	2.889	3.44	
/Users/irene/Downloads/exam/exam2014/ASt_37_2.txt	60	aver	7.5	36.43	27.71	35.57	27.57	30.25	11.0	2.75	1.0	0.091	0.364	0.182	0.091	0.364	0.182	0.364	2.75	2.5	5.125	0.625	1.875	0.125	0.125	3.5	7.5	
/Users/irene/Downloads/exam/exam2014/ASt_38_2.txt	65	aver	5.46	24.04	17.59	23.67	16.58	20.69	11.696	1.769	1.0	0.13	0.174	0.174	0.13	0.174	0.174	0.217	1.769	3.0	2.923	0.308	0.692	0.0	0.154	2.308	5.46	
/Users/irene/Downloads/exam/exam2014/ASt_39_2.txt	65	aver	5.89	26.89	19.56	25.88	18.5	24.56	9.208	2.667	1.0	0.125	0.167	0.25	0.125	0.167	0.25	0.208	2.667	2.111	3.667	0.778	1.333	0.111	0.111	2.778	6.89	
/Users/irene/Downloads/exam/exam2014/ASt_3_2.txt	60	aver	4.28	18.79	14.79	18.12	14.18	14.56	8.188	1.778	1.032	0.097	0.129	0.161	0.094	0.125	0.156	0.219	1.722	1.278	1.722	0.222	0.833	0.0	0.0	1.611	4.94	
/Users/irene/Downloads/exam/exam2014/ASt_6_2.txt	55	aver	4.27	17.93	13.81	18.48	14.1	15.32	9.108	1.682	1.0	0.243	0.054	0.27	0.243	0.054	0.27	0.243	1.682	1.273	1.409	0.182	1.318	0.0	0.591	2.227	4.32	
/Users/irene/Downloads/exam/exam2014/ASt_7_2.txt	65	aver	7.38	39.61	29.43	39.57	29.0	33.62	9.963	3.375	1.0	0.259	0.037	0.296	0.259	0.037	0.296	0.407	3.375	3.125	4.25	0.375	2.0	0.0	0.25	4.375	12.12	
/Users/irene/Downloads/exam/exam2014/ASt_8_2.txt	60	aver	5.23	26.85	20.73	26.33	20.25	21.69	9.097	2.385	1.033	0.133	0.267	0.067	0.129	0.258	0.065	0.323	2.308	2.462	2.538	0.0	1.154	0.077	0.231	2.154	6.77	
/Users/irene/Downloads/exam/exam2014/ASt_9_2.txt	60	aver	5.23	24.41	16.71	24.58	17.17	21.15	14.474	1.462	1.056	0.222	0.056	0.167	0.211	0.053	0.158	0.684	1.385	2.692	3.692	0.308	1.0	0.0	0.462	1.769	7.08	
/Users/irene/Downloads/exam/exam2014/DZu_11_2.txt	60	aver	4.71	24.36	18.6	22.69	17.38	19.79	9.233	2.143	1.0	0.133	0.167	0.1	0.133	0.167	0.1	0.167	2.143	2.143	2.571	0.143	0.571	0.0	0.0	2.286	4.21	
/Users/irene/Downloads/exam/exam2014/DZu_15_2.txt	55	aver	4.9	33.67	25.89	32.22	24.89	24.4	7.871	3.1	1.107	0.214	0.107	0.321	0.194	0.097	0.29	0.194	2.8	3.6	2.8	0.4	0.9	0.0	0.2	2.1	5.1	
/Users/irene/Downloads/exam/exam2014/DZu_17_2.txt	55	aver	3.95	16.04	12.0	15.28	11.17	13.79	9.357	1.474	1.037	0.148	0.222	0.074	0.143	0.214	0.071	0.107	1.421	2.316	1.579	0.316	0.316	0.053	0.053	1.316	4.79	
/Users/irene/Downloads/exam/exam2014/DZu_20_2.txt	60	aver	5.33	27.94	21.17	27.79	21.14	22.73	9.472	2.4	1.0	0.139	0.25	0.306	0.139	0.25	0.306	0.139	2.4	2.0	2.467	0.067	0.8	0.067	0.133	3.267	6	
/Users/irene/Downloads/exam/exam2014/DZu_21_2.txt	55	aver	4.06	22.43	17.33	22.81	18.06	17.35	7.973	2.176	1.0	0.054	0.27	0.135	0.054	0.27	0.135	0.216	2.176	1.824	1.588	0.471	0.529	0.059	0.0	1.824	5.47	
/Users/irene/Downloads/exam/exam2014/DZu_22_2.txt	55	aver	6.56	32.06	23.42	31.5	23.25	28	10.5	2.667	1.043	0.13	0.087	0.304	0.125	0.083	0.292	0.208	2.556	3.333	3.556	0.333	0.889	0.111	0.333	2.889	4.22	
/Users/irene/Downloads/exam/exam2014/DZu_26_2.txt	65	aver	5.54	27.87	20.87	28.83	21.5	24.69	10.7	2.308	1.0	0.167	0.1	0.167	0.167	0.1	0.167	0.467	2.308	2.462	3.385	0.615	0.923	0.077	0.231	2.385	7.38	
/Users/irene/Downloads/exam/exam2014/DZu_29_2.txt	60	aver	5.18	25.54	20.07	25.56	20.12	19.41	8.25	2.353	1.0	0.175	0.15	0.25	0.175	0.15	0.25	0.2	2.353	1.941	1.941	0.176	0.647	0.0	0.294	2.647	5.47	
/Users/irene/Downloads/exam/exam2014/DZu_30_2.txt	55	aver	3.62	17.63	13.47	17.04	13.26	13.38	6.978	1.917	1.0	0.087	0.152	0.109	0.087	0.152	0.109	0.152	1.917	1.333	1.583	0.167	0.208	0.125	0.042	1.792	3.62	
/Users/irene/Downloads/exam/exam2014/DZu_36_2.txt	60	aver	5.72	26.79	20.39	25.12	19.47	21.72	8.5	2.556	1.045	0.136	0.182	0.159	0.13	0.174	0.152	0.261	2.444	3.056	2.611	0.278	0.611	0.0	0.056	2.611	3.33	
/Users/irene/Downloads/exam/exam2014/EEm_12_2.txt	55	aver	5.31	25.99	18.86	27.17	19.92	21.38	9.586	2.231	1.0	0.172	0.034	0.31	0.172	0.034	0.31	0.276	2.231	1.231	2.692	0.231	1.923	0.0	0.462	3.0	5.69	
/Users/irene/Downloads/exam/exam2014/EEm_17_2.txt	60	aver	5.27	23.31	17.85	21.5	16.8	19.91	10.429	1.909	1.0	0.238	0.095	0.333	0.238	0.095	0.333	0.238	1.909	1.727	2.273	0.545	1.364	0.091	0.091	2.091	7.82	
/Users/irene/Downloads/exam/exam2014/EEm_21_2.txt	60	aver	5.31	23.06	18.35	22.0	17.75	19.31	9.654	2.0	1.0	0.115	0.038	0.192	0.115	0.038	0.192	0.308	2.0	1.846	2.231	0.846	0.846	0.0	0.0	1.308	6.54	
/Users/irene/Downloads/exam/exam2014/EEm_22_2.txt	50	aver	4.43	17.71	12.57	17.33	12.17	15.86	7.929	2.0	1.077	0.154	0.077	0.154	0.143	0.071	0.143	0.214	1.857	1.571	2.143	0.714	1.143	0.0	0.0	1.714	3.71	
/Users/irene/Downloads/exam/exam2014/EEm_25_2.txt	55	aver	4.47	21.95	17.04	22.81	18.0	17.18	10.429	1.647	1.037	0.185	0.074	0.185	0.179	0.071	0.179	0.214	1.588	1.882	2.412	0.294	1.0	0.0	0.235	1.412	6.88	
/Users/irene/Downloads/exam/exam2014/EEm_34_2.txt	55	aver	4.07	23.48	18.9	24.07	18.57	16.73	9.654	1.733	1.0	0.231	0.0	0.231	0.231	0.0	0.231	0.385	1.733	1.133	1.933	0.467	0.667	0.067	0.133	1.533	5.73	
/Users/irene/Downloads/exam/exam2014/EEm_35_2.txt	60	aver	5.07	24.73	18.37	23.31	17.08	19.71	11.5	1.714	1.0	0.167	0.167	0.292	0.167	0.167	0.292	0.25	1.714	1.929	2.286	0.286	1.286	0.0	0.357	2.071	6	
/Users/irene/Downloads/exam/exam2014/EEm_37_2.txt	55	aver	3.94	16.52	12.38	17.24	13.47	14.28	9.885	1.444	1.0	0.038	0.115	0.0	0.038	0.115	0.0	0.423	1.444	1.056	1.722	0.667	0.778	0.0	0.111	1.222	5	
